Synthese_eval_sanit;APP_Libelle_activite_etablissement;Code_postal;Libelle_commune;PTOT
2;67;93320;3747;24060
2;125;93320;3747;24060
2;11;93320;3747;24060
3;125;93320;3747;24060
2;11;93320;3747;24060
2;67;93320;3747;24060
2;125;93310;3616;18040
2;126;93310;3616;18040
3;129;93310;3616;18040
2;125;93310;3616;18040
2;126;93300;299;86597
2;125;93300;299;86597
2;11;93300;299;86597
1;125;93300;299;86597
2;125;93300;299;86597
2;125;93300;299;86597
2;125;93300;299;86597
4;125;93300;299;86597
2;125;93300;299;86597
2;125;93300;299;86597
2;125;93300;299;86597
2;90;93300;299;86597
2;125;93300;299;86597
2;67;93300;299;86597
3;126;93300;299;86597
2;125;93300;299;86597
2;126;93300;299;86597
2;126;93300;299;86597
1;125;93300;299;86597
2;126;93300;299;86597
2;133;93300;299;86597
2;66;93300;299;86597
2;90;93300;299;86597
2;67;93300;299;86597
3;11;93300;299;86597
1;66;93300;299;86597
2;67;93300;299;86597
3;125;93300;299;86597
2;125;93300;299;86597
1;66;93300;299;86597
2;125;93300;299;86597
2;11;93300;299;86597
2;10;93300;299;86597
2;10;93300;299;86597
1;126;93300;299;86597
2;26;93300;299;86597
2;10;93300;299;86597
4;67;93300;299;86597
2;125;93300;299;86597
2;10;93300;299;86597
2;125;93300;299;86597
1;134;93300;299;86597
2;26;93300;299;86597
2;125;93300;299;86597
3;129;93300;299;86597
2;10;93300;299;86597
2;125;93300;299;86597
2;125;93300;299;86597
2;11;93290;7266;36345
2;125;93290;7266;36345
1;125;93290;7266;36345
1;125;93290;7266;36345
1;125;93290;7266;36345
1;125;93290;7266;36345
1;125;93290;7266;36345
1;125;93290;7266;36345
3;125;93290;7266;36345
2;125;93290;7266;36345
1;125;93270;6932;51201
2;125;93270;6932;51201
2;125;93270;6932;51201
3;129;93270;6932;51201
1;125;93270;6932;51201
2;67;93270;6932;51201
2;10;93270;6932;51201
2;10;93270;6932;51201
3;10;93270;6932;51201
1;90;93270;6932;51201
2;11;93270;6932;51201
1;88;93270;6932;51201
2;125;93270;6932;51201
1;10;93270;6932;51201
2;67;93270;6932;51201
2;125;93270;6932;51201
2;67;93270;6932;51201
1;125;93260;3728;23168
2;129;93260;3728;23168
2;125;93260;3728;23168
1;125;93260;3728;23168
3;125;93260;3728;23168
3;125;93260;3728;23168
2;67;93260;3728;23168
1;134;93250;7678;30152
1;126;93250;7678;30152
2;126;93250;7678;30152
2;126;93250;7678;30152
2;126;93250;7678;30152
1;11;93250;7678;30152
1;125;93250;7678;30152
2;11;93240;7041;38823
2;126;93240;7041;38823
2;10;93240;7041;38823
2;90;93240;7041;38823
2;125;93240;7041;38823
2;10;93240;7041;38823
1;134;93240;7041;38823
2;88;93240;7041;38823
1;125;93240;7041;38823
1;126;93240;7041;38823
3;132;93240;7041;38823
3;100;93240;7041;38823
2;32;93240;7041;38823
2;126;93240;7041;38823
2;126;93240;7041;38823
1;126;93240;7041;38823
2;126;93240;7041;38823
2;125;93240;7041;38823
2;125;93240;7041;38823
2;126;93240;7041;38823
1;126;93240;7041;38823
2;10;93240;7041;38823
2;126;93240;7041;38823
2;10;93240;7041;38823
2;126;93230;5656;27655
2;126;93230;5656;27655
2;129;93230;5656;27655
1;11;93230;5656;27655
1;10;93230;5656;27655
3;10;93230;5656;27655
2;37;93230;5656;27655
2;32;93230;5656;27655
2;33;93230;5656;27655
2;126;93230;5656;27655
2;126;93230;5656;27655
2;125;93220;2464;39535
2;126;93220;2464;39535
2;125;93220;2464;39535
3;125;93220;2464;39535
2;125;93220;2464;39535
2;67;93220;2464;39535
2;32;93220;2464;39535
2;33;93220;2464;39535
2;67;93220;2464;39535
2;125;93220;2464;39535
2;10;93220;2464;39535
2;125;93220;2464;39535
2;126;93220;2464;39535
2;67;93190;3860;44661
3;10;93190;3860;44661
2;126;93190;3860;44661
2;11;93190;3860;44661
1;125;93190;3860;44661
2;126;93190;3860;44661
2;11;93190;3860;44661
2;125;93190;3860;44661
2;67;93190;3860;44661
2;1;93190;3860;44661
3;126;93170;431;35797
1;126;93170;431;35797
2;1;93170;431;35797
2;126;93170;431;35797
2;125;93170;431;35797
2;126;93170;431;35797
1;26;93170;431;35797
1;125;93170;431;35797
2;126;93170;431;35797
2;126;93170;431;35797
2;125;93170;431;35797
2;125;93170;431;35797
2;126;93170;431;35797
1;132;93170;431;35797
2;67;93170;431;35797
2;67;93170;431;35797
2;126;93170;431;35797
2;67;93170;431;35797
2;126;93170;431;35797
3;126;93170;431;35797
2;125;93170;431;35797
2;126;93170;431;35797
3;125;93170;431;35797
2;125;93160;4855;68515
2;10;93160;4855;68515
2;125;93160;4855;68515
2;135;93160;4855;68515
2;136;93160;4855;68515
2;126;93160;4855;68515
2;132;93160;4855;68515
2;131;93160;4855;68515
2;133;93160;4855;68515
2;37;93160;4855;68515
2;100;93160;4855;68515
2;125;93160;4855;68515
2;125;93160;4855;68515
2;125;93160;4855;68515
2;129;93160;4855;68515
2;125;93160;4855;68515
1;132;93160;4855;68515
2;132;93160;4855;68515
1;135;93160;4855;68515
4;125;93160;4855;68515
2;67;93160;4855;68515
2;67;93160;4855;68515
2;126;93160;4855;68515
2;129;93160;4855;68515
2;67;93160;4855;68515
2;125;93160;4855;68515
2;125;93160;4855;68515
2;125;93160;4855;68515
2;125;93160;4855;68515
2;100;93155;3466;57029
2;126;93150;3466;57029
3;10;93150;3466;57029
2;126;93150;3466;57029
2;26;93150;3466;57029
2;126;93150;3466;57029
1;10;93150;3466;57029
1;10;93150;3466;57029
2;125;93150;3466;57029
2;11;93140;786;53540
3;125;93140;786;53540
2;125;93140;786;53540
3;125;93140;786;53540
1;126;93140;786;53540
2;67;93140;786;53540
1;134;93140;786;53540
1;18;93140;786;53540
1;134;93140;786;53540
2;126;93140;786;53540
2;125;93130;4857;44274
2;10;93130;4857;44274
3;126;93130;4857;44274
2;132;93130;4857;44274
2;33;93130;4857;44274
1;66;93130;4857;44274
1;67;93130;4857;44274
2;125;93130;4857;44274
2;126;93130;4857;44274
2;125;93130;4857;44274
2;10;93130;4857;44274
2;32;93130;4857;44274
2;136;93130;4857;44274
2;42;93130;4857;44274
3;125;93130;4857;44274
2;126;93130;4857;44274
2;66;93130;4857;44274
2;132;93130;4857;44274
2;129;93130;4857;44274
2;125;93130;4857;44274
2;125;93130;4857;44274
1;125;93130;4857;44274
2;125;93130;4857;44274
2;135;93120;3065;43203
2;32;93120;3065;43203
2;132;93120;3065;43203
2;125;93120;3065;43203
2;32;93120;3065;43203
2;33;93120;3065;43203
2;10;93120;3065;43203
2;10;93120;3065;43203
4;67;93120;3065;43203
2;126;93120;3065;43203
2;37;93120;3065;43203
2;132;93120;3065;43203
2;133;93120;3065;43203
2;134;93120;3065;43203
2;132;93120;3065;43203
2;10;93120;3065;43203
2;126;93120;3065;43203
2;134;93120;3065;43203
2;132;93120;3065;43203
2;133;93120;3065;43203
3;66;93120;3065;43203
2;37;93120;3065;43203
2;135;93120;3065;43203
2;10;93120;3065;43203
2;125;93120;3065;43203
2;26;93120;3065;43203
2;67;93120;3065;43203
2;126;93120;3065;43203
2;126;93120;3065;43203
2;67;93120;3065;43203
2;132;93120;3065;43203
1;67;93120;3065;43203
2;126;93120;3065;43203
2;10;93120;3065;43203
1;125;93120;3065;43203
2;125;93120;3065;43203
2;37;93120;3065;43203
2;10;93120;3065;43203
1;125;93120;3065;43203
2;10;93120;3065;43203
2;66;93120;3065;43203
2;126;93120;3065;43203
1;126;93120;3065;43203
1;125;93110;5695;46395
2;125;93110;5695;46395
2;126;93110;5695;46395
3;125;93110;5695;46395
1;67;93110;5695;46395
2;126;93110;5695;46395
1;125;93110;5695;46395
3;11;93110;5695;46395
2;125;93110;5695;46395
2;9;93110;5695;46395
1;125;93110;5695;46395
4;125;93110;5695;46395
2;11;93110;5695;46395
3;125;93110;5695;46395
1;125;93110;5695;46395
2;125;93000;750;53814
2;125;93000;750;53814
2;125;93000;750;53814
2;11;93000;750;53814
2;126;93000;750;53814
2;126;93000;750;53814
2;126;93000;750;53814
3;125;93000;750;53814
2;125;93000;750;53814
2;126;93000;750;53814
1;10;93000;750;53814
2;126;93000;750;53814
2;126;93000;750;53814
1;37;93000;750;53814
1;42;93000;750;53814
2;126;93000;750;53814
2;10;93000;750;53814
1;66;93000;750;53814
1;129;93000;750;53814
2;126;93000;750;53814
2;125;93000;750;53814
2;125;93000;750;53814
2;132;93000;750;53814
2;135;93000;750;53814
2;133;93000;750;53814
2;125;93000;750;53814
2;125;93000;750;53814
2;125;92800;5436;44905
2;125;92800;5436;44905
2;126;92800;5436;44905
3;126;92800;5436;44905
2;126;92800;5436;44905
2;126;92800;5436;44905
1;125;92800;5436;44905
2;126;92800;5436;44905
2;125;92800;5436;44905
2;126;92800;5436;44905
2;126;92800;5436;44905
2;126;92800;5436;44905
2;126;92800;5436;44905
2;126;92800;5436;44905
2;126;92800;5436;44905
2;125;92800;5436;44905
3;10;92800;5436;44905
2;125;92800;5436;44905
2;126;92800;5436;44905
2;126;92700;1689;85775
2;126;92700;1689;85775
2;126;92700;1689;85775
2;37;92700;1689;85775
2;87;92700;1689;85775
2;126;92700;1689;85775
2;134;92700;1689;85775
3;88;92700;1689;85775
3;126;92700;1689;85775
3;125;92700;1689;85775
3;126;92700;1689;85775
2;126;92700;1689;85775
2;126;92600;274;85875
2;126;92600;274;85875
2;129;92600;274;85875
2;126;92600;274;85875
2;11;92600;274;85875
2;126;92600;274;85875
2;126;92600;274;85875
2;126;92600;274;85875
2;126;92600;274;85875
2;43;92600;274;85875
2;10;92600;274;85875
2;11;92600;274;85875
2;126;92599;3796;64922
2;126;92300;3796;64922
2;126;92300;3796;64922
2;126;92300;3796;64922
2;126;92300;3796;64922
2;126;92300;3796;64922
2;126;92300;3796;64922
2;126;92300;3796;64922
2;126;92300;3796;64922
2;126;92300;3796;64922
3;126;92300;3796;64922
2;126;92300;3796;64922
2;126;92300;3796;64922
2;126;92300;3796;64922
2;126;92300;3796;64922
2;126;92575;4801;61296
2;126;92200;4801;61296
2;126;92200;4801;61296
2;126;92200;4801;61296
2;126;92200;4801;61296
2;126;92200;4801;61296
3;125;92200;4801;61296
2;125;92200;4801;61296
2;126;92200;4801;61296
2;126;92200;4801;61296
2;126;92200;4801;61296
2;126;92200;4801;61296
2;125;92200;4801;61296
2;126;92200;4801;61296
2;126;92200;4801;61296
2;125;92200;4801;61296
2;126;92200;4801;61296
3;11;92500;5734;79745
3;11;92500;5734;79745
2;11;92500;5734;79745
1;126;92500;5734;79745
2;125;92500;5734;79745
3;125;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;125;92500;5734;79745
2;126;92500;5734;79745
3;130;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;134;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92500;5734;79745
2;126;92430;4161;1862
2;126;92420;7458;8993
2;126;92420;7458;8993
2;126;92420;7458;8993
2;126;92420;7458;8993
3;126;92420;7458;8993
2;126;92420;7458;8993
2;11;92400;1806;82327
2;126;92400;1806;82327
2;125;92400;1806;82327
2;126;92400;1806;82327
2;134;92400;1806;82327
2;10;92400;1806;82327
2;125;92400;1806;82327
2;125;92400;1806;82327
2;126;92400;1806;82327
2;126;92400;1806;82327
2;126;92400;1806;82327
2;125;92400;1806;82327
2;126;92400;1806;82327
1;126;92400;1806;82327
2;126;92400;1806;82327
2;126;92400;1806;82327
2;134;92400;1806;82327
2;126;92400;1806;82327
2;125;92400;1806;82327
2;126;92400;1806;82327
2;126;92400;1806;82327
2;126;92400;1806;82327
2;42;92390;7697;23881
3;126;92390;7697;23881
2;37;92390;7697;23881
2;126;92390;7697;23881
2;126;92390;7697;23881
2;125;92390;7697;23881
2;126;92380;2485;18284
2;126;92380;2485;18284
3;126;92380;2485;18284
4;126;92380;2485;18284
3;126;92380;2485;18284
2;126;92370;1490;20845
2;126;92370;1490;20845
3;126;92370;1490;20845
2;126;92370;1490;20845
3;126;92360;4317;46009
2;126;92190;4317;46009
3;126;92190;4317;46009
3;132;92350;3602;29249
3;37;92350;3602;29249
3;32;92350;3602;29249
3;135;92350;3602;29249
2;126;92350;3602;29249
1;126;92350;3602;29249
3;126;92350;3602;29249
2;9;92340;866;21009
2;126;92340;866;21009
2;126;92340;866;21009
2;10;92330;6859;19712
1;126;92330;6859;19712
2;126;92320;1603;320
2;126;92320;1603;119
2;126;92320;1603;2184
2;126;92320;1603;37696
3;126;92320;1603;320
3;126;92320;1603;119
3;126;92320;1603;2184
3;126;92320;1603;37696
2;126;92320;1603;320
2;126;92320;1603;119
2;126;92320;1603;2184
2;126;92320;1603;37696
2;126;92320;1603;320
2;126;92320;1603;119
2;126;92320;1603;2184
2;126;92320;1603;37696
2;126;92310;7069;23910
2;126;92310;7069;23910
2;126;92310;7069;23910
2;134;92290;1600;33664
2;126;92290;1600;33664
2;126;92290;1600;33664
2;126;92290;1600;33664
2;126;92290;1600;33664
2;126;92290;1600;33664
2;126;92270;756;28476
2;126;92260;2354;24809
2;126;92260;2354;24809
2;126;92260;2354;24809
1;134;92260;2354;24809
2;125;92250;3112;29414
2;126;92240;4069;30932
2;126;92230;2514;47169
1;125;92230;2514;47169
2;42;92230;2514;47169
2;37;92230;2514;47169
2;37;92230;2514;47169
1;126;92230;2514;47169
2;10;92230;2514;47169
2;126;92230;2514;47169
1;125;92230;2514;47169
2;126;92230;2514;47169
1;125;92230;2514;47169
2;133;92230;2514;47169
2;125;92220;429;70
2;125;92220;429;331
2;125;92220;429;176
2;125;92220;429;456
2;125;92220;429;165
2;125;92220;429;41111
2;10;92220;429;70
2;10;92220;429;331
2;10;92220;429;176
2;10;92220;429;456
2;10;92220;429;165
2;10;92220;429;41111
2;126;92220;429;70
2;126;92220;429;331
2;126;92220;429;176
2;126;92220;429;456
2;126;92220;429;165
2;126;92220;429;41111
2;126;92220;429;70
2;126;92220;429;331
2;126;92220;429;176
2;126;92220;429;456
2;126;92220;429;165
2;126;92220;429;41111
2;126;92220;429;70
2;126;92220;429;331
2;126;92220;429;176
2;126;92220;429;456
2;126;92220;429;165
2;126;92220;429;41111
2;126;92213;5922;30582
2;126;92210;5922;30582
2;11;92210;5922;30582
2;126;92210;5922;30582
1;126;92210;5922;30582
2;126;92210;5922;30582
3;126;92170;7436;28006
1;26;92170;7436;28006
3;126;92170;7436;28006
2;126;92170;7436;28006
2;126;92170;7436;28006
2;126;92170;7436;28006
2;126;92170;7436;28006
2;126;92170;7436;28006
2;126;92160;170;63319
3;125;92160;170;63319
3;126;92160;170;63319
2;126;92160;170;63319
2;125;92160;170;63319
2;37;92160;170;63319
2;126;92160;170;63319
3;125;92160;170;63319
2;129;92160;170;63319
2;125;92160;170;63319
2;126;92160;170;63319
2;126;92160;170;63319
2;125;92150;7055;48736
2;126;92150;7055;48736
2;125;92150;7055;48736
3;10;92150;7055;48736
2;43;92150;7055;48736
2;125;92150;7055;48736
2;88;92150;7055;48736
2;88;92150;7055;48736
2;126;92150;7055;48736
2;126;92150;7055;48736
2;126;92150;7055;48736
2;126;92140;1644;53509
2;43;92140;1644;53509
2;126;92140;1644;53509
2;126;92140;1644;53509
2;125;92140;1644;53509
2;125;92140;1644;53509
2;125;92140;1644;53509
2;126;92140;1644;53509
2;101;92140;1644;53509
2;126;92140;1644;53509
2;126;92140;1644;53509
2;126;92130;2889;69277
3;126;92130;2889;69277
2;126;92130;2889;69277
2;66;92130;2889;69277
2;126;92130;2889;69277
2;11;92120;4584;50481
2;126;92120;4584;50481
2;125;92120;4584;50481
2;43;92120;4584;50481
2;125;92120;4584;50481
2;126;92120;4584;50481
2;126;92120;4584;50481
2;126;92120;4584;50481
2;126;92120;4584;50481
2;126;92120;4584;50481
2;126;92120;4584;50481
2;126;92110;1655;61379
2;125;92110;1655;61379
1;126;92110;1655;61379
2;126;92110;1655;61379
2;126;92110;1655;61379
2;134;92110;1655;61379
2;126;92110;1655;61379
2;126;92110;1655;61379
3;125;92110;1655;61379
2;126;92110;1655;61379
2;126;92110;1655;61379
2;126;92110;1655;61379
2;126;92110;1655;61379
2;126;92110;1655;61379
2;126;92110;1655;61379
3;126;92110;1655;61379
3;126;92110;1655;61379
2;126;92110;1655;61379
2;125;92110;1655;61379
2;126;92110;1655;61379
2;10;92110;1655;61379
2;126;92100;840;121249
2;126;92100;840;121249
2;126;92100;840;121249
2;126;92100;840;121249
2;126;92100;840;121249
2;125;92100;840;121249
2;126;92100;840;121249
3;32;92100;840;121249
2;126;92100;840;121249
2;126;92100;840;121249
2;126;92100;840;121249
2;126;92100;840;121249
2;125;92100;840;121249
2;126;92100;840;121249
2;126;92100;840;121249
2;126;92100;840;121249
3;126;92100;840;121249
2;126;92000;4754;95739
2;126;92000;4754;95739
2;11;92000;4754;95739
2;126;92000;4754;95739
2;126;92000;4754;95739
2;126;92000;4754;95739
2;126;92000;4754;95739
2;11;92000;4754;95739
3;125;92000;4754;95739
2;126;92000;4754;95739
2;125;92000;4754;95739
2;126;92000;4754;95739
3;125;92000;4754;95739
2;125;92000;4754;95739
2;126;92000;4754;95739
3;126;92000;4754;95739
2;125;92000;4754;95739
2;126;92000;4754;95739
1;125;92000;4754;95739
2;126;92000;4754;95739
2;126;92000;4754;95739
2;125;92000;4754;95739
2;126;92000;4754;95739
2;126;92000;4754;95739
2;126;92000;4754;95739
2;124;92000;4754;95739
2;126;92000;4754;95739
2;126;92000;4754;95739
2;125;92000;4754;95739
4;100;92000;4754;95739
2;125;92000;4754;95739
2;42;92000;4754;95739
2;10;92000;4754;95739
2;132;92000;4754;95739
2;126;92000;4754;95739
2;126;92000;4754;95739
2;126;92000;4754;95739
2;90;92000;4754;95739
2;126;92000;4754;95739
2;125;92000;4754;95739
2;125;92000;4754;95739
2;10;91940;3768;25361
2;126;91940;3768;25361
1;126;91860;7941;12531
2;126;91820;7479;996
1;126;91810;7554;2350
3;125;91800;999;26096
2;126;91800;999;26096
1;126;91800;999;26096
1;126;91800;999;26096
2;126;91800;999;26096
1;126;91800;999;26096
1;126;91800;999;26096
1;126;91800;999;26096
1;126;91800;999;26096
1;126;91800;887;7624
1;126;91800;887;7624
1;126;91800;887;7624
1;16;91770;6626;235
1;16;91770;6626;3111
2;126;91720;4066;2751
1;94;91720;4066;2751
1;18;91720;4066;2751
2;125;91710;7555;2827
1;126;91710;7555;2827
2;126;91710;7555;2827
1;10;91700;2314;12689
1;126;91700;2314;12689
1;18;91700;2314;12689
1;90;91700;6692;1117
1;90;91700;6692;36527
1;126;91700;6692;1117
1;126;91700;6692;36527
1;126;91700;6692;1117
1;126;91700;6692;36527
1;26;91700;6692;1117
1;26;91700;6692;36527
1;126;91640;2358;2175
1;126;91640;2358;2175
2;126;91640;968;3446
1;10;91630;392;229
1;10;91630;392;111
1;10;91630;392;992
1;16;54385;392;229
1;16;54385;392;111
1;16;54385;392;992
2;18;54385;392;229
2;18;54385;392;111
2;18;54385;392;992
2;126;91630;4165;5440
1;126;91620;4898;153
1;126;91620;4898;4195
1;126;91620;4898;4715
2;126;91620;3244;7815
2;126;91610;456;7696
1;126;91610;456;7696
2;126;91610;456;7696
2;126;91610;456;7696
1;125;91600;6852;36817
4;26;91600;6852;36817
1;126;91590;3087;3857
1;126;91590;3087;3857
2;125;91590;1307;3499
1;126;91590;2684;947
1;126;91580;7965;464
1;126;91580;7965;111
1;126;91580;7965;6634
2;126;91570;719;91
2;126;91570;719;50
2;126;91570;719;4750
1;126;91560;1892;9289
2;136;91560;1892;9289
2;132;91560;1892;9289
2;126;91550;5029;7512
2;125;91540;4281;14651
1;125;91540;4281;14651
1;126;91540;4281;14651
2;125;91540;4281;14651
1;125;91540;4281;14651
2;125;91540;4281;14651
3;126;91540;4281;14651
1;125;91540;4281;14651
1;125;91540;4281;14651
1;125;91540;4281;14651
1;126;91540;7903;803
2;126;91540;2357;1564
1;125;91540;4964;240
1;125;91540;4964;222
1;125;91540;4964;693
1;125;91540;4964;2066
1;125;91540;4964;240
1;125;91540;4964;222
1;125;91540;4964;693
1;125;91540;4964;2066
1;126;91530;5911;63
1;126;91530;5911;5149
2;126;91510;3399;5600
1;132;91490;4347;4697
1;10;91490;4347;4697
1;94;91490;4347;4697
1;94;91490;4380;1269
1;131;91490;4380;1269
1;126;91480;5490;9064
3;10;91480;5490;9064
2;126;91460;4130;8300
1;126;91450;7961;3313
2;10;91450;6975;7287
2;125;91440;1042;9997
3;126;91440;1042;9997
2;126;91430;2847;202
2;126;91430;2847;10405
2;125;91430;2847;202
2;125;91430;2847;10405
1;126;91420;4612;396
1;126;91420;4612;13802
1;37;91420;4612;396
1;37;91420;4612;13802
2;87;91420;4612;396
2;87;91420;4612;13802
1;132;91420;4612;396
1;132;91420;4612;13802
1;135;91420;4612;396
1;135;91420;4612;13802
1;136;91420;4612;396
1;136;91420;4612;13802
2;28;91420;4612;396
2;28;91420;4612;13802
1;37;91420;4612;396
1;37;91420;4612;13802
2;134;91420;4612;396
2;134;91420;4612;13802
2;126;91410;2073;10990
2;126;91410;2073;10990
1;126;91410;2073;10990
1;126;91410;2073;10990
2;126;91410;2073;10990
2;126;91410;3720;1222
2;126;91400;4969;16753
2;125;91400;4969;16753
1;67;91390;4633;21083
2;125;91390;4633;21083
1;26;91390;4633;21083
3;103;91390;4633;21083
2;2;91380;1533;20320
2;10;91350;2645;297
2;10;91350;2645;9734
2;10;91350;2645;28862
1;134;91350;2645;297
1;134;91350;2645;9734
1;134;91350;2645;28862
1;126;91350;2645;297
1;126;91350;2645;9734
1;126;91350;2645;28862
2;125;91350;2645;297
2;125;91350;2645;9734
2;125;91350;2645;28862
1;125;69520;2645;297
1;125;69520;2645;9734
1;125;69520;2645;28862
1;126;91340;4930;68
1;126;91340;4930;4781
2;126;91330;7880;29263
1;103;91330;7880;29263
1;103;91330;7880;29263
1;126;91330;7880;29263
2;111;91330;7880;29263
1;134;91320;7869;7544
1;134;91320;7869;7544
1;87;91320;7869;7544
2;89;91320;7869;7544
1;37;91320;7869;7544
2;126;91310;4539;7829
1;126;91310;3899;6389
1;125;91303;4209;348
1;125;91303;4209;51142
1;125;91300;4209;348
1;125;91300;4209;51142
1;125;91300;4209;348
1;125;91300;4209;51142
2;125;91300;4209;348
2;125;91300;4209;51142
2;135;91300;4209;348
2;135;91300;4209;51142
2;87;91300;4209;348
2;87;91300;4209;51142
4;125;91300;4209;348
4;125;91300;4209;51142
2;132;91300;4209;348
2;132;91300;4209;51142
1;125;91300;4209;348
1;125;91300;4209;51142
1;125;91300;4209;348
1;125;91300;4209;51142
2;125;91300;4209;348
2;125;91300;4209;51142
1;125;91300;4209;348
1;125;91300;4209;51142
2;125;91300;4209;348
2;125;91300;4209;51142
2;10;91300;4209;348
2;10;91300;4209;51142
1;125;91300;4209;348
1;125;91300;4209;51142
2;125;91300;4209;348
2;125;91300;4209;51142
2;125;91300;4209;348
2;125;91300;4209;51142
